商品编号,商品名称,品牌,价格（元）,原价（元）,折扣率,月销量,累计评价数,好评率,鞋面材质,鞋底材质,闭合方式,风格,适用季节,用户年龄,用户性别,用户所在省份,是否PLUS会员,下单时间（小时）,是否退货
815840641,京东京造工装硬朗夏季透气,京东京造,331,637,52,797,557,93,混合材质,MD发泡底,系带设计,工装硬朗,夏季透气,56,女,河南省,否,0,是
370843061,回力经典运动休闲四季通用,回力经典,129,198,65,358,1351,91,超纤皮鞋,TPR鞋底,拉链鞋款,运动休闲,四季通用,55,女,湖北省,否,4,否
173587121,特步男鞋潮流高街春季新款,特步男鞋,125,136,92,858,1889,91,飞织面料,MD发泡底,松紧带鞋,潮流高街,春季新款,42,男,四川省,是,8,否
880989138,回力经典日常休闲春季新款,回力经典,99,146,68,560,5007,92,混合材质,TPR鞋底,魔术贴鞋,日常休闲,春季新款,61,女,浙江省,是,22,否
503194206,特步男鞋工装硬朗四季通用,特步男鞋,211,315,67,1238,336,99,合成革鞋,PU中底,系带设计,工装硬朗,四季通用,48,女,湖北省,是,21,是
191209628,京东京造运动休闲四季通用,京东京造,99,119,83,727,7932,97,合成革鞋,TPR鞋底,松紧带鞋,运动休闲,四季通用,42,女,河南省,是,21,是
104982677,安踏运动运动休闲秋季百搭,安踏运动,269,283,95,1227,1730,92,高端飞织,PU中底,套脚款式,运动休闲,秋季百搭,55,女,河南省,否,0,否
288007538,斯凯奇潮户外机能春季新款,斯凯奇潮,99,146,68,27,1452,100,超纤皮鞋,TPR鞋底,拉链鞋款,户外机能,春季新款,48,男,福建省,否,15,是
179501446,回力经典日常休闲秋季百搭,回力经典,253,309,82,996,1919,97,真皮柔软,橡胶大底,系带设计,日常休闲,秋季百搭,52,男,山东省,否,1,否
648162816,斯凯奇潮运动休闲四季通用,斯凯奇潮,225,281,80,1280,3254,90,真皮柔软,EVA轻底,松紧带鞋,运动休闲,四季通用,45,男,浙江省,是,4,是
879309109,鸿星尔克日常休闲春季新款,鸿星尔克,205,209,98,339,646,96,布面材质,MD发泡底,魔术贴鞋,日常休闲,春季新款,59,女,福建省,否,18,是
434659518,耐克潮流运动休闲冬季保暖,耐克潮流,175,194,90,3534,607,95,混合材质,PU中底,系带设计,运动休闲,冬季保暖,48,男,湖北省,否,6,否
330949086,特步男鞋简约百搭冬季保暖,特步男鞋,201,300,67,426,937,94,超纤皮鞋,混合鞋底,套脚款式,简约百搭,冬季保暖,36,女,福建省,是,20,否
389952405,耐克潮流潮流高街四季通用,耐克潮流,102,120,85,23,368,97,混合材质,PU中底,系带设计,潮流高街,四季通用,44,男,浙江省,否,18,否
754321828,回力经典潮流高街四季通用,回力经典,99,100,99,1484,1310,96,高端飞织,EVA轻底,套脚款式,潮流高街,四季通用,54,女,湖北省,是,13,否
368580960,其他品牌运动休闲春季新款,其他品牌,99,177,56,1270,331,93,飞织面料,橡胶大底,套脚款式,运动休闲,春季新款,36,男,湖北省,是,3,否
806494045,耐克潮流日常休闲春季新款,耐克潮流,99,112,88,1357,292,92,布面材质,混合鞋底,系带设计,日常休闲,春季新款,39,男,山东省,是,23,是
928970095,鸿星尔克工装硬朗夏季透气,鸿星尔克,100,156,64,1074,1368,90,混合材质,TPR鞋底,魔术贴鞋,工装硬朗,夏季透气,47,女,江苏省,否,1,是
400286680,斯凯奇潮简约百搭夏季透气,斯凯奇潮,223,251,89,525,161,96,高端飞织,橡胶大底,套脚款式,简约百搭,夏季透气,50,女,福建省,是,5,否
766602300,安踏运动日常休闲夏季透气,安踏运动,123,137,90,40,1645,92,布面材质,橡胶大底,套脚款式,日常休闲,夏季透气,55,男,浙江省,是,22,是
138530612,李宁休闲户外机能冬季保暖,李宁休闲,99,157,63,1317,726,93,高端飞织,MD发泡底,魔术贴鞋,户外机能,冬季保暖,43,女,河南省,否,9,是
656581112,京东京造潮流高街秋季百搭,京东京造,316,451,70,173,2663,92,布面材质,PU中底,系带设计,潮流高街,秋季百搭,36,女,浙江省,是,0,否
491252387,鸿星尔克潮流高街秋季百搭,鸿星尔克,99,150,66,573,5270,97,布面材质,EVA轻底,拉链鞋款,潮流高街,秋季百搭,56,女,河南省,否,10,是
954952164,耐克潮流工装硬朗冬季保暖,耐克潮流,99,122,81,3128,743,96,超纤皮鞋,PU中底,拉链鞋款,工装硬朗,冬季保暖,62,女,福建省,否,12,是
409796543,回力经典日常休闲夏季透气,回力经典,99,106,93,492,1750,86,高端飞织,TPR鞋底,拉链鞋款,日常休闲,夏季透气,43,男,广东省,否,5,是
728859775,阿迪达斯复古潮鞋夏季透气,阿迪达斯,105,140,75,997,2702,95,合成革鞋,PU中底,套脚款式,复古潮鞋,夏季透气,55,女,山东省,否,17,是
911270643,斯凯奇潮简约百搭秋季百搭,斯凯奇潮,138,175,79,1164,1120,92,布面材质,混合鞋底,拉链鞋款,简约百搭,秋季百搭,57,女,四川省,否,22,是
454819707,斯凯奇潮日常休闲秋季百搭,斯凯奇潮,125,125,100,968,68,91,混合材质,TPR鞋底,系带设计,日常休闲,秋季百搭,18,男,福建省,否,22,是
382748887,耐克潮流运动休闲夏季透气,耐克潮流,99,101,98,1,8706,96,超纤皮鞋,EVA轻底,拉链鞋款,运动休闲,夏季透气,60,女,湖北省,否,13,否
240990668,安踏运动工装硬朗夏季透气,安踏运动,99,168,59,2,410,92,超纤皮鞋,EVA轻底,拉链鞋款,工装硬朗,夏季透气,56,男,江苏省,否,8,否
396442549,京东京造潮流高街夏季透气,京东京造,166,325,51,1058,703,91,网布透气,MD发泡底,松紧带鞋,潮流高街,夏季透气,55,男,河南省,是,9,否
215264238,京东京造日常休闲四季通用,京东京造,212,290,73,1051,4215,90,真皮柔软,混合鞋底,松紧带鞋,日常休闲,四季通用,48,女,安徽省,否,1,否
931164269,李宁休闲户外机能夏季透气,李宁休闲,150,205,73,4714,386,88,布面材质,MD发泡底,系带设计,户外机能,夏季透气,53,女,四川省,是,22,是
138571366,鸿星尔克复古潮鞋夏季透气,鸿星尔克,99,100,99,50,445,92,真皮柔软,PU中底,松紧带鞋,复古潮鞋,夏季透气,49,女,河南省,否,5,是
382370525,斯凯奇潮日常休闲秋季百搭,斯凯奇潮,220,275,80,1136,2635,97,混合材质,PU中底,套脚款式,日常休闲,秋季百搭,65,女,河北省,是,13,是
218973952,其他品牌工装硬朗冬季保暖,其他品牌,99,134,74,2703,27924,93,合成革鞋,TPR鞋底,松紧带鞋,工装硬朗,冬季保暖,48,女,河北省,否,9,是
478678469,回力经典运动休闲秋季百搭,回力经典,209,227,92,785,226,91,合成革鞋,MD发泡底,松紧带鞋,运动休闲,秋季百搭,45,男,广东省,否,0,否
269556770,鸿星尔克日常休闲夏季透气,鸿星尔克,102,200,51,36,934,95,布面材质,EVA轻底,魔术贴鞋,日常休闲,夏季透气,49,女,四川省,是,6,否
714357640,斯凯奇潮日常休闲四季通用,斯凯奇潮,140,163,86,1150,279,99,合成革鞋,MD发泡底,魔术贴鞋,日常休闲,四季通用,47,男,湖北省,是,17,是
931111262,其他品牌日常休闲春季新款,其他品牌,239,368,65,2880,1439,91,高端飞织,TPR鞋底,松紧带鞋,日常休闲,春季新款,56,女,河南省,否,21,是
433006694,回力经典工装硬朗四季通用,回力经典,99,122,81,888,7828,100,布面材质,混合鞋底,系带设计,工装硬朗,四季通用,53,男,四川省,否,7,否
165299888,斯凯奇潮工装硬朗冬季保暖,斯凯奇潮,145,204,71,40,1554,97,真皮柔软,EVA轻底,套脚款式,工装硬朗,冬季保暖,46,男,湖北省,否,12,否
464393414,回力经典复古潮鞋夏季透气,回力经典,252,300,84,807,3695,96,超纤皮鞋,EVA轻底,套脚款式,复古潮鞋,夏季透气,51,女,四川省,否,10,是
647202643,鸿星尔克运动休闲冬季保暖,鸿星尔克,99,112,88,32,271,96,超纤皮鞋,TPR鞋底,系带设计,运动休闲,冬季保暖,49,女,浙江省,是,22,否
130097740,其他品牌复古潮鞋秋季百搭,其他品牌,123,135,91,1236,848,91,合成革鞋,橡胶大底,松紧带鞋,复古潮鞋,秋季百搭,62,女,江苏省,否,21,是
548283822,阿迪达斯日常休闲夏季透气,阿迪达斯,264,440,60,1381,1046,95,网布透气,EVA轻底,魔术贴鞋,日常休闲,夏季透气,52,女,广东省,是,0,是
396078071,特步男鞋运动休闲秋季百搭,特步男鞋,99,146,68,1191,3546,98,高端飞织,TPR鞋底,套脚款式,运动休闲,秋季百搭,31,女,广东省,否,14,是
330969677,安踏运动运动休闲四季通用,安踏运动,260,426,61,2387,1461,97,网布透气,MD发泡底,松紧带鞋,运动休闲,四季通用,47,男,河北省,否,17,是
878754881,阿迪达斯户外机能春季新款,阿迪达斯,311,565,55,808,56,91,合成革鞋,混合鞋底,松紧带鞋,户外机能,春季新款,54,女,广东省,否,20,是
664085454,鸿星尔克日常休闲冬季保暖,鸿星尔克,150,158,95,15,980,93,高端飞织,橡胶大底,系带设计,日常休闲,冬季保暖,59,男,河南省,是,13,是
355180305,京东京造复古潮鞋春季新款,京东京造,143,155,92,48,110,93,网布透气,EVA轻底,魔术贴鞋,复古潮鞋,春季新款,51,男,福建省,是,22,否
518994420,京东京造工装硬朗春季新款,京东京造,266,286,93,8,2053,94,飞织面料,MD发泡底,系带设计,工装硬朗,春季新款,41,女,四川省,是,22,是
165362487,李宁休闲工装硬朗秋季百搭,李宁休闲,113,157,72,4993,962,95,超纤皮鞋,TPR鞋底,魔术贴鞋,工装硬朗,秋季百搭,38,男,广东省,否,20,否
848762632,安踏运动潮流高街冬季保暖,安踏运动,99,157,63,198,161,96,真皮柔软,橡胶大底,系带设计,潮流高街,冬季保暖,34,男,浙江省,是,21,否
286201260,京东京造潮流高街春季新款,京东京造,99,146,68,16,786,97,混合材质,PU中底,拉链鞋款,潮流高街,春季新款,58,男,湖北省,是,20,是
735476870,鸿星尔克户外机能冬季保暖,鸿星尔克,99,148,67,840,405,95,超纤皮鞋,TPR鞋底,魔术贴鞋,户外机能,冬季保暖,60,男,湖北省,否,10,否
995841632,特步男鞋户外机能秋季百搭,特步男鞋,135,153,88,26,1241,97,网布透气,混合鞋底,魔术贴鞋,户外机能,秋季百搭,27,女,安徽省,否,3,否
834864899,斯凯奇潮潮流高街秋季百搭,斯凯奇潮,119,123,97,743,2549,87,布面材质,MD发泡底,拉链鞋款,潮流高街,秋季百搭,52,女,湖北省,否,5,是
567481021,京东京造简约百搭春季新款,京东京造,275,382,72,35,4315,96,超纤皮鞋,混合鞋底,松紧带鞋,简约百搭,春季新款,42,男,广东省,否,17,是
215396845,斯凯奇潮工装硬朗四季通用,斯凯奇潮,99,119,83,1082,1802,91,混合材质,橡胶大底,拉链鞋款,工装硬朗,四季通用,50,女,河北省,是,4,是
273252141,京东京造户外机能春季新款,京东京造,156,264,59,1117,6683,94,超纤皮鞋,TPR鞋底,系带设计,户外机能,春季新款,26,男,福建省,否,0,是
519005128,特步男鞋户外机能春季新款,特步男鞋,99,139,71,1143,1854,89,真皮柔软,MD发泡底,松紧带鞋,户外机能,春季新款,44,男,安徽省,是,19,是
334833306,阿迪达斯日常休闲冬季保暖,阿迪达斯,99,187,53,1353,5624,92,飞织面料,混合鞋底,拉链鞋款,日常休闲,冬季保暖,51,女,四川省,是,2,否
704389156,特步男鞋运动休闲冬季保暖,特步男鞋,135,144,94,788,1294,96,布面材质,橡胶大底,拉链鞋款,运动休闲,冬季保暖,31,男,湖北省,否,0,是
756858307,阿迪达斯潮流高街夏季透气,阿迪达斯,103,104,99,16,762,100,飞织面料,橡胶大底,系带设计,潮流高街,夏季透气,45,女,湖北省,否,1,否
153943590,李宁休闲复古潮鞋四季通用,李宁休闲,268,282,95,28,2623,99,超纤皮鞋,EVA轻底,系带设计,复古潮鞋,四季通用,50,男,河南省,是,6,是
724099343,回力经典复古潮鞋四季通用,回力经典,207,345,60,593,5110,92,布面材质,PU中底,魔术贴鞋,复古潮鞋,四季通用,46,女,江苏省,是,6,是
521796384,其他品牌工装硬朗冬季保暖,其他品牌,115,213,54,1035,1035,94,飞织面料,TPR鞋底,魔术贴鞋,工装硬朗,冬季保暖,58,男,四川省,是,13,否
477215528,阿迪达斯日常休闲秋季百搭,阿迪达斯,549,566,97,6,112,100,飞织面料,TPR鞋底,松紧带鞋,日常休闲,秋季百搭,52,男,湖北省,是,15,否
343461996,阿迪达斯工装硬朗夏季透气,阿迪达斯,99,152,65,1381,2582,91,飞织面料,MD发泡底,魔术贴鞋,工装硬朗,夏季透气,32,男,江苏省,是,23,是
589042932,鸿星尔克运动休闲春季新款,鸿星尔克,196,344,57,1413,4420,100,真皮柔软,EVA轻底,系带设计,运动休闲,春季新款,57,男,河北省,否,22,是
611049376,京东京造简约百搭冬季保暖,京东京造,99,121,82,1404,833,93,网布透气,橡胶大底,拉链鞋款,简约百搭,冬季保暖,52,女,湖北省,是,15,是
177311514,回力经典运动休闲春季新款,回力经典,124,230,54,808,2843,99,布面材质,混合鞋底,拉链鞋款,运动休闲,春季新款,55,女,四川省,否,22,否
451995621,特步男鞋简约百搭冬季保暖,特步男鞋,131,131,100,50,2031,85,布面材质,橡胶大底,松紧带鞋,简约百搭,冬季保暖,52,男,湖北省,否,23,是
907635088,回力经典运动休闲冬季保暖,回力经典,264,377,70,4353,381,94,真皮柔软,MD发泡底,松紧带鞋,运动休闲,冬季保暖,43,女,安徽省,是,2,是
984097865,特步男鞋运动休闲冬季保暖,特步男鞋,99,157,63,775,720,93,布面材质,PU中底,拉链鞋款,运动休闲,冬季保暖,32,女,江苏省,否,21,否
882001702,鸿星尔克工装硬朗四季通用,鸿星尔克,99,162,61,2195,617,100,网布透气,橡胶大底,松紧带鞋,工装硬朗,四季通用,63,男,安徽省,否,2,是
783994562,京东京造户外机能四季通用,京东京造,99,157,63,1359,1798,90,布面材质,MD发泡底,拉链鞋款,户外机能,四季通用,45,男,安徽省,是,20,否
497040696,鸿星尔克工装硬朗秋季百搭,鸿星尔克,99,174,57,12,11868,93,合成革鞋,TPR鞋底,松紧带鞋,工装硬朗,秋季百搭,45,男,河南省,是,15,否
276305212,斯凯奇潮复古潮鞋夏季透气,斯凯奇潮,116,159,73,2699,2756,96,混合材质,橡胶大底,系带设计,复古潮鞋,夏季透气,39,男,山东省,否,20,否
863093478,京东京造户外机能四季通用,京东京造,371,700,53,937,316,97,混合材质,PU中底,系带设计,户外机能,四季通用,50,女,浙江省,是,21,是
615179990,回力经典简约百搭春季新款,回力经典,100,114,88,26,634,90,飞织面料,MD发泡底,拉链鞋款,简约百搭,春季新款,52,男,安徽省,是,23,否
178201425,斯凯奇潮工装硬朗四季通用,斯凯奇潮,99,155,64,715,150,97,合成革鞋,橡胶大底,拉链鞋款,工装硬朗,四季通用,63,男,四川省,是,14,是
680097263,耐克潮流复古潮鞋冬季保暖,耐克潮流,99,132,75,1230,3308,97,真皮柔软,MD发泡底,魔术贴鞋,复古潮鞋,冬季保暖,60,女,江苏省,是,3,否
512460221,李宁休闲简约百搭秋季百搭,李宁休闲,109,142,77,28,5501,95,网布透气,TPR鞋底,拉链鞋款,简约百搭,秋季百搭,62,男,山东省,否,3,否
376149002,鸿星尔克潮流高街夏季透气,鸿星尔克,99,190,52,32,2246,91,合成革鞋,MD发泡底,魔术贴鞋,潮流高街,夏季透气,41,女,山东省,否,21,否
769357436,特步男鞋复古潮鞋夏季透气,特步男鞋,304,405,75,13,6676,88,飞织面料,混合鞋底,拉链鞋款,复古潮鞋,夏季透气,61,男,湖北省,否,7,否
435243670,斯凯奇潮运动休闲四季通用,斯凯奇潮,243,296,82,22,1986,91,网布透气,EVA轻底,魔术贴鞋,运动休闲,四季通用,52,男,江苏省,否,11,是
839330077,斯凯奇潮复古潮鞋冬季保暖,斯凯奇潮,243,264,92,4990,3420,96,高端飞织,橡胶大底,松紧带鞋,复古潮鞋,冬季保暖,41,男,四川省,否,10,是
433359474,京东京造潮流高街四季通用,京东京造,99,136,73,35,4126,94,高端飞织,EVA轻底,系带设计,潮流高街,四季通用,41,女,河南省,否,20,是
978963615,斯凯奇潮工装硬朗冬季保暖,斯凯奇潮,214,223,96,14,2126,90,真皮柔软,EVA轻底,拉链鞋款,工装硬朗,冬季保暖,51,女,河北省,否,21,否
689584108,斯凯奇潮复古潮鞋夏季透气,斯凯奇潮,621,927,67,383,414,95,高端飞织,EVA轻底,套脚款式,复古潮鞋,夏季透气,46,男,河北省,否,21,否
307881590,鸿星尔克工装硬朗春季新款,鸿星尔克,178,287,62,345,2374,97,混合材质,混合鞋底,系带设计,工装硬朗,春季新款,42,男,四川省,是,11,否
227255422,特步男鞋日常休闲秋季百搭,特步男鞋,99,168,59,37,3578,91,真皮柔软,TPR鞋底,松紧带鞋,日常休闲,秋季百搭,41,女,广东省,是,5,是
811710051,李宁休闲复古潮鞋秋季百搭,李宁休闲,163,170,96,73,747,91,网布透气,MD发泡底,系带设计,复古潮鞋,秋季百搭,49,男,江苏省,否,21,是
553321342,阿迪达斯户外机能冬季保暖,阿迪达斯,99,180,55,532,9776,91,混合材质,橡胶大底,魔术贴鞋,户外机能,冬季保暖,57,男,广东省,是,21,否
292563549,李宁休闲复古潮鞋春季新款,李宁休闲,134,191,70,718,118,95,飞织面料,MD发泡底,套脚款式,复古潮鞋,春季新款,57,女,河北省,是,23,是
474838568,阿迪达斯日常休闲冬季保暖,阿迪达斯,150,174,86,728,183,96,真皮柔软,橡胶大底,系带设计,日常休闲,冬季保暖,44,男,江苏省,是,12,是
186750012,安踏运动日常休闲秋季百搭,安踏运动,211,320,66,257,717,90,混合材质,TPR鞋底,套脚款式,日常休闲,秋季百搭,51,女,安徽省,否,22,否
940519128,京东京造户外机能春季新款,京东京造,125,174,72,26,2027,90,高端飞织,橡胶大底,套脚款式,户外机能,春季新款,55,女,湖北省,是,20,否
564570514,斯凯奇潮简约百搭冬季保暖,斯凯奇潮,110,155,71,5,795,95,网布透气,混合鞋底,系带设计,简约百搭,冬季保暖,46,女,河北省,否,10,是
858292094,特步男鞋日常休闲春季新款,特步男鞋,387,395,98,997,1185,97,混合材质,混合鞋底,系带设计,日常休闲,春季新款,34,男,广东省,是,21,否
398010764,斯凯奇潮运动休闲夏季透气,斯凯奇潮,99,127,78,238,971,96,布面材质,PU中底,系带设计,运动休闲,夏季透气,52,男,福建省,否,21,是
